employee_id,country,performance_score
ANON_67X57X48X48X48X48X69X71X57X56X48X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X71X57X56X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X48X48X48X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X72X48X48X51X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X48X49X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X48X51X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X48X53X55X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X48X54X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X48X55X54X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X48X57X51X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X49X48X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X49X54X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X49X57X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X50X49X50X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X50X49X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X50X55X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X50X55X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X50X56X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X50X56X53X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X51X50X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X52X48X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X52X51X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X52X52X55X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X53X48X49X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X53X55X52X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X53X57X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X54X49X55X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X54X57X54X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X55X49X53X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X55X55X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X55X57X48X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X56X48X48X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X56X51X51X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X56X51X55X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X56X52X52X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X72X56X56X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X57X48X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X57X50X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X72X57X50X56X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X48X52X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X48X53X53X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X48X53X54X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X48X54X51X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X73X48X54X54X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X48X56X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X49X49X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X49X49X52X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X49X50X52X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X73X49X51X53X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X49X54X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X49X57X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X50X48X50X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X50X49X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X50X49X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X50X52X54X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X50X52X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X50X53X48X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X50X54X57X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X50X57X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X50X57X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X51X51X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X51X56X55X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X73X51X57X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X53X50X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X53X51X57X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X53X56X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X54X48X49X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X54X48X54X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X54X51X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X54X56X50X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X55X52X52X,Luxembourg,2.0
ANON_67X57X48X48X48X48X69X73X55X52X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X55X53X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X55X55X53X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X55X56X49X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X56X48X50X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X73X56X52X50X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X56X54X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X57X48X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X57X48X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X57X53X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X57X55X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X73X57X56X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X48X49X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X48X50X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X48X56X48X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X49X50X50X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X74X49X56X56X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X74X49X57X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X50X50X57X,Luxembourg,2.0
ANON_67X57X48X48X48X48X69X74X50X53X57X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X74X50X55X57X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X74X50X57X48X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X51X50X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X51X51X55X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X74X52X48X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X52X54X55X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X74X52X55X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X52X55X54X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X74X53X49X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X53X50X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X54X52X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X54X53X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X54X54X56X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X74X54X55X50X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X55X53X51X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X74X56X48X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X56X53X55X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X74X56X53X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X56X54X49X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X74X56X54X50X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X56X55X54X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X56X56X56X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X74X57X50X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X74X57X51X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X48X48X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X48X49X53X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X75X48X51X51X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X75X48X51X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X48X56X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X49X51X50X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X49X51X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X49X51X53X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X75X49X51X56X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X75X49X51X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X49X52X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X49X53X49X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X75X49X53X52X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X75X49X56X50X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X49X57X48X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X75X50X49X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X50X49X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X50X51X50X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X50X54X54X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X50X57X55X,Luxembourg,2.0
ANON_67X57X48X48X48X48X69X75X51X52X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X51X52X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X51X53X48X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X51X53X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X51X55X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X52X48X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X54X55X54X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X75X55X48X54X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X55X52X48X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X75X55X52X54X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X55X54X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X55X56X55X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X75X56X50X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X56X52X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X56X52X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X56X56X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X56X56X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X56X56X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X57X48X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X57X48X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X57X52X48X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X75X57X53X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X57X55X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X75X57X55X54X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X76X48X51X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X76X48X54X55X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X76X49X50X57X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X76X49X51X50X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X76X49X52X55X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X76X50X57X57X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X76X51X48X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X76X51X55X57X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X76X51X56X49X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X76X52X49X49X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X76X53X49X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X76X53X49X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X76X53X55X54X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X76X54X48X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X76X54X57X48X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X76X54X57X53X,Luxembourg,2.0
ANON_67X57X48X48X48X48X69X76X55X51X50X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X76X55X51X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X76X56X49X49X,Luxembourg,2.0
ANON_67X57X48X48X48X48X69X76X56X55X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X76X57X50X48X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X76X57X57X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X77X48X48X48X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X77X48X51X55X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X77X48X53X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X77X49X49X57X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X77X49X50X57X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X77X49X51X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X77X49X53X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X77X49X54X56X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X77X49X56X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X77X50X53X48X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X77X50X55X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X77X50X56X57X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X77X51X53X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X77X51X54X53X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X77X52X50X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X77X52X56X49X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X77X53X54X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X77X53X55X52X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X77X54X49X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X77X54X50X54X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X77X54X57X53X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X77X55X54X56X,Luxembourg,2.0
ANON_67X57X48X48X48X48X69X77X55X55X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X77X55X55X50X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X77X56X48X48X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X77X56X51X56X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X78X48X56X53X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X78X49X50X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X78X49X57X54X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X78X50X57X54X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X78X51X52X48X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X78X53X51X48X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X78X53X55X50X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X78X55X48X57X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X80X52X48X49X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X80X53X49X57X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X80X53X57X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X80X57X48X55X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X50X51X50X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X51X57X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X52X56X54X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X55X52X90X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X55X55X49X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X55X56X83X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X55X56X84X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X55X56X90X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X56X50X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X56X50X73X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X56X57X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X57X55X74X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X65X49X90X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X65X52X48X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X65X52X89X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X65X56X87X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X65X56X88X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X66X50X49X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X81X66X55X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X67X53X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X67X55X89X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X67X56X74X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X81X68X49X84X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X68X52X84X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X68X56X71X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X69X48X50X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X69X48X51X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X69X48X68X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X69X48X70X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X69X49X73X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X69X49X84X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X69X51X67X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X69X51X83X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X69X52X49X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X69X52X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X69X52X67X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X69X55X88X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X69X57X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X70X51X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X70X51X51X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X70X51X67X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X70X51X80X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X70X54X57X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X81X70X54X69X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X70X55X88X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X70X55X89X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X70X56X86X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X71X49X56X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X71X53X75X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X72X57X53X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X73X53X57X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X74X51X52X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X74X54X84X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X75X52X78X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X77X54X76X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X81X77X57X51X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X81X50X89X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X82X52X76X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X83X48X81X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X83X51X71X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X83X54X75X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X83X54X81X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X83X56X69X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X84X53X85X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X85X51X90X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X85X53X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X85X55X88X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X85X56X76X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X85X57X68X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X86X55X76X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X88X50X66X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X88X50X67X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X81X88X51X84X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X88X55X54X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X88X55X69X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X89X48X69X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X81X89X48X80X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X89X49X76X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X81X89X51X89X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X81X89X52X84X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X48X49X50X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X48X56X71X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X49X51X90X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X49X53X68X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X51X52X80X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X51X53X54X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X82X52X57X50X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X53X49X90X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X53X50X73X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X54X48X66X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X54X49X84X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X54X55X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X55X49X85X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X55X50X66X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X55X55X76X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X56X49X75X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X56X50X68X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X56X51X65X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X56X54X80X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X56X55X85X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X82X57X54X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X57X54X80X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X82X57X55X80X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X57X57X54X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X65X48X76X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X65X52X73X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X65X52X74X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X65X52X75X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X65X56X73X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X66X48X72X,Luxembourg,5.0
ANON_67X57X48X48X48X48X69X82X66X52X54X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X66X55X83X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X67X48X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X67X49X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X67X52X86X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X68X49X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X69X51X84X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X70X50X65X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X70X55X50X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X70X56X56X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X71X48X49X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X72X54X70X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X72X56X73X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X73X48X84X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X73X52X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X73X57X68X,Luxembourg,1.0
ANON_67X57X48X48X48X48X69X82X75X51X67X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X75X52X85X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X76X53X52X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X76X53X55X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X76X53X56X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X76X54X51X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X76X54X65X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X76X54X76X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X76X54X81X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X77X49X67X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X77X50X53X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X77X51X70X,Luxembourg,2.0
ANON_67X57X48X48X48X48X69X82X77X57X88X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X78X49X87X,Luxembourg,2.0
ANON_67X57X48X48X48X48X69X82X80X48X70X,Luxembourg,4.0
ANON_67X57X48X48X48X48X69X82X80X48X71X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X80X49X65X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X80X52X65X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X80X53X76X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X80X53X81X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X80X56X70X,Luxembourg,3.0
ANON_67X57X48X48X48X48X69X82X80X56X71X,Luxembourg,2.0
ANON_67X57X48X48X48X48X69X82X81X53X86X,Luxembourg,3.0
